"","created_at","screen_name","text","content","sentiment"
"467",2020-10-06,"AzerbaijanMFA"," On  October 5, 2020, the telephone conversation took place between  Minister  and   Minister of  Foreign  Affairs of # Afghanistan.

's support to the sovereignty and territorial integrity of # Azerbaijan was highly appreciated.

","aze",1
"468",2020-10-05,"AzerbaijanMFA"," The telephone conversation took place between the  Minister of  Foreign  Affairs of the  Republic of # Azerbaijan  and the  Minister of  Foreign  Affairs of the # Russian Federation  Sergey  Lavrov.

 Read more: ","aze",0
"469",2020-10-05,"AzerbaijanMFA"," Telephone conversation took place between the  F M  ;  Deputy  Secretary of  State of the # U S A  Stephen  Biegun.

# Armenia's blatant #violation of international #humanitarianlaw ; deliberate shelling of i civilians was brought to the attention.

","arm",-1
"470",2020-10-05,"AzerbaijanMFA"," F M  had a telephone conversation with  F M of # Finland  Pekka  Haavisto.

 Minister  was informed about the latest tensions in the region, especially # Armenias deliberate #shelling the # Azerbaijani #civilians and civilian objects.

","arm",-2
"471",2020-10-05,"AzerbaijanMFA"," The telephone conversation took place between  Azerbaijani  Foreign  Minister  and  Foreign  Minister   The sides exchanged views on the current situation in the region.

 Read more: ","aze",0
"472",2020-10-05,"AzerbaijanMFA"," Elshan  Ibrahimov (26) and  Ayan  Ibrahimov (5), both heavily injured after one of the 3 missiles launched by occupying forces of # Armenia hit their home in # Aghjabadi (100 km from the border).

# Karabakh Is Azerbaijan
# Stop Armenian Aggression
# Stop Attacking Civilians","arm",-1
"473",2020-10-05,"AzerbaijanMFA"," As a result of shelling by  Armenian forces,  Shahriyar  Mehdiyeva  K I L L E D near the  Central  Hospital in  Barda (90 km away from the border).
3 injured civilians.

# Karabakhis Azerbaijan 
# Stop Armenian Aggression 
# Stop Attacking Civilians ","arm",-1
"474",2020-10-05,"AzerbaijanMFA"," As a result of # Armenias artillery and missile attacks, 24  Azerbaijani #civilians were #killed, 121 injured, more than 300 residential buildings and civilian objects destroyed.

 Press  Release of the  M F A of # Azerbaijan:
","arm",-4
"475",2020-10-05,"AzerbaijanMFA"," U R G E N T  Missile attacks on # Ganja (500,000 residents) from the # Berd region of # Armenia.

 This is the 2 N D  D A Y of the continuous attacks on a city far  O U T S I D E  O F  T H E  C O N F L I C T  Z O N E!

# Karabakh Is Azerbaijan 
# Stop Armenian Agression 
# Stop Attacking Civilians","arm",-3
"476",2020-10-05,"AzerbaijanMFA"," Morning shelling of # Barda, # Beylagan, and # Tartar regions of # Azerbaijan.  Heavy artillery used by  Armenian occupation forces.

# Karabakh Is Azerbaijan
# Stop Armenian Aggression
# Stop Attacking Civilians","aze",-1
"477",2020-10-05,"AzerbaijanMFA"," Information of the  Press  Service  Department of the  M F A of # Azerbaijan on the telephone conversation of  Minister  with the # E U  High  Representative for  Foreign  Affairs and  Security  Policy 

","aze",0
"478",2020-10-04,"AzerbaijanMFA"," Armenian forces launched missiles in an attempted attack on  Mingachevir (more than 100 K residents), an industrial city located +100 km from the border. 

# Karabakh Is Azerbaijan
# Stop Armenian Aggression
# Stop Attacking Civilians","arm",-2
"479",2020-10-04,"AzerbaijanMFA"," Armenia's state terror against  Azerbaijani civilians continues.  Minutes ago  Armenia's armed forces launched missile attack against # Mingachevir industrial city of  Azerbaijan.  Mingachevir hosts water reservoir and key electricity plant.  Barbaric expression of desperation.","arm",-2
"480",2020-10-04,"AzerbaijanMFA"," On the initiative of the  Minister of  Foreign  Affairs of the  Republic of # Azerbaijan a telephone conversation took place between  Minister  and   Minsk  Group co-chair of the # U S A  Andrew  Schofer.

 Read more: ","aze",0
"481",2020-10-04,"AzerbaijanMFA"," Farid  Isgandarov (14) found dead under the debris caused by heavy artillery strikes of the # Armenia/n army to the region of # Aghjabadi (100 km away from the border).  He is 25th victim of # Armenian Terror since  September 27.

# Karabakh Is Azerbaijan
# Stop Armenian Aggression ","arm",-3
"482",2020-10-04,"AzerbaijanMFA"," U R G E N T   Aghjabadi,  Aghdam, and  Barda regions of  Azerbaijan are under ongoing heavy artillery attack by the  Armenias army.  Civilian casualties reported.

# Karabakh Is Azerbaijan
# Stop Armenian Aggression
# Stop Attacking Civilians","aze",-2
"483",2020-10-04,"AzerbaijanMFA"," Today  Azerbaijans  Army has liberated from occupation the city of  Jabrayil and several surrounding villages.  Long live  Azerbaijans  Army!  Karabakh is  Azerbaijan!","aze",-1
"484",2020-10-04,"AzerbaijanMFA"," Azerbaijan  Armed  Forces declare: we ensure all the conditions for the civilians not to suffer from fighting and  be evacuated from combat area without hindrance.  They'll be treated  I A W the requirements of the  Geneva  Convention and all their  rights will be protected.","aze",1
"485",2020-10-04,"AzerbaijanMFA"," The targets of the  Azerbaijan  Army are the military facilities, mil. infrastructures, fire positions and the units of  Armenian  Army loc. in occupied  Azerbaijan territories. 
 In this regard, we call on the civilian population living in these areas to stay away from the combat zone","aze",1
"486",2020-10-04,"AzerbaijanMFA"," The # Military # Command of # Azerbaijan announces!
 We addressing the  Armenian citizens of our country living in the settlements in combat zone - the  Mil.  Com. of  Azerbaijan declares that the # Azerbaijan # Army does not target civilian people, civilian facilities and infrastructure.","aze",0
"487",2020-10-04,"AzerbaijanMFA"," On the initiative of the  Azerbaijani  Foreign  Minister a telephone conversation took place between  Minister  and   Minsk  Group co-chair of # Russia  Igor  Popov.

 Read more: ","aze",0
"488",2020-10-04,"AzerbaijanMFA"," Upon the initiative of the  Minister of  Foreign  Affairs of the  Republic of # Azerbaijan the telephone conversation took place between  Foreign  Minister  and   Minsk  Group co-chair of # France  Stephane  Visconti.

 Read more: ","aze",0
"489",2020-10-04,"AzerbaijanMFA"," The second biggest city of # Azerbaijan, # Ganja was under rocket fire from the territory of # Armenia.

 Read the  Press-release on #rocketshelling the  Azerbaijani #civilians and civilian infrastructure by  Armenia:
","aze",0
"490",2020-10-04,"AzerbaijanMFA","1 civilian killed and 4 injured as the result of the missile strike by the # Armenia/n army on dense residential areas of # Ganja, the 2nd largest city of # Azerbaijan, 60 km away from the  Armenian border.  Evidence of heavy damage to the city.

# Stop Armenian Aggression 
# War Crimes ","arm",-3
"491",2020-10-04,"AzerbaijanMFA"," Results of  Armenia's massive missile attacks against dense residential areas in  Ganja city.  Azerbaijan retains its right to take adequate measures against legitimate military targets to defend civilians and enforce  Armenia to peace. 4 new missile just hit  Ganja. ","arm",0
"492",2020-10-04,"AzerbaijanMFA"," U R G E N T # Ganja city of # Azerbaijan , (60 km from the frontline) is under missile attack from # Armenia.

# Stop Armenian Aggression
# Stop Attacking Civilians
# Stop Armenian Terrorism
# Karabakh Is Azerbaijan","aze",-3
"493",2020-10-04,"AzerbaijanMFA","# Armenian Armed Forces continue shelling civilians ; civilian infrustructure in # Terter and # Beylegan districts, as well as # Ganja city of # Azerbaijan.  As of now 22 people were killed, 74 are injuried. 

# Stop Armenian Aggression
# Stop Attacking Civilians
# Karabakh Is Azerbaijan","arm",-1
"494",2020-10-04,"AzerbaijanMFA","# Tartar and # Horadiz districts of # Azerbaijan are under missile attack by armed forces of # Armenia located in the occupied # Khankendi. 

# Stop Armenian Aggression
# Stop Attacking Civilians
# Karabakh Is Azerbaijan","aze",-2
"495",2020-10-03,"AzerbaijanMFA"," Today # Azerbaijans  Army has liberated  Talish village of  Terter district,  Mehdili,  Chaxirli,  Ashagi  Maralyan,  Sheybey and  Guyjag of  Jabrayil district, and  Ashagi  Abdurrahmanli of  Fizuli district. 
# Karabakh is # Azerbaijan!","aze",0
"496",2020-10-03,"AzerbaijanMFA"," Today # Azerbaijans  Army hoisted our flag over  Madagiz. # Madagiz is ours. # Karabakh is # Azerbaijan!","aze",0
"497",2020-10-03,"AzerbaijanMFA","# Armenian #terror continues as # Azerbaijan intensify destruction of  Armenian armed forces in  Azerbaijanian occupied territories.

# Karabakhis Azerbaijan 
# Long Live Azerbaijan
# Long Live Azerbaijan Army
# Stop Armenian Occupation 
# Stop Armenian Agression ","arm",-1
"498",2020-10-03,"AzerbaijanMFA","# Armenia and # Armenian # Diaspora organizations bear international legal liability for organizing #terrorist activities against # Azerbaijan and its #civilians.

 Press  Release of the  Press  Service  Department of the  M F A of the  Republic of  Azerbaijan: ","arm",0
"499",2020-10-03,"AzerbaijanMFA"," We call on journalists to avoid visiting the temporarily #occupiedterritories of # Azerbaijan and to strictly follow the rules and regulations of the  Republic of  Azerbaijan related to the accreditation of foreign media.

 Press-release: ","aze",-1
"500",2020-10-03,"AzerbaijanMFA"," Armed  Forces of # Armenia continue deliberate and indiscriminate shelling the # Azerbaijan/i civilians and civilian infrastructure.

# Stop Armenian Aggression 
# Cirmes Against Humanity
# War Crimes ","arm",-1
"501",2020-10-03,"AzerbaijanMFA"," Armed  Forces of # Armenia continue deliberate and indiscriminate shelling the # Azerbaijan/i civilians and civilian infrastructure.

# Stop Armenian Aggression 
# Cirmes Against Humanity
# War Crimes ","arm",-1
"502",2020-10-02,"AzerbaijanMFA","""# Armenia is not interested in resolving the conflict through negotiations and is trying to annex the occupied territories.""

 Press- Release on the statement of the  # Minsk Group  Co- Chairs: ","arm",-1
"503",2020-10-02,"AzerbaijanMFA","# Shamkir, # Tovuz ; # Barda regions of # Azerbaijan have been under artillery ; rocket fire by the armed forces of # Armenia since afternoon today.

# Armenia, purposefully targeting civilians continue to grossly violate the norms of intl. #humanitarianlaw.

","aze",0
"504",2020-10-02,"AzerbaijanMFA"," To the # A T T E N T I O N of the # International # Community!

 From the territory of  Armenia  Tochka- U tactical missiles fired to  Sabirkend settlement of  Shamkir/ Azerbaijan. 

# Long Live Azerbaijan
# Long Live Azerbaijan Army
# Karabakhis Azerbaijan  
# Stop Armenian Occupation","arm",0
"505",2020-10-02,"AzerbaijanMFA","# I N F O R M A T I O N of the # M O D  Azerbaijan

 The # Armenian armed force's # Arty units shelling  Amirli  village of the  Barda region,  Aghdam village of the  Tovuz region, and  Guzanli village of the  Aghdam #region.

 All are civilian settlements

# Long Live Azerbaijan
# Long Live Azerbaijan Army","aze",0
"506",2020-10-02,"AzerbaijanMFA"," Armed  Forces of # Armenia continue deliberate and indiscriminate shelling the # Azerbaijan/i civilians and civilian infrastructure.

# Stop Armenian Aggression 
# Cirmes Against Humanity
# War Crimes ","arm",-1
"507",2020-10-02,"AzerbaijanMFA"," Armed  Forces of # Armenia continue deliberate and indiscriminate shelling the # Azerbaijan/i civilians and civilian infrastructure.

# Stop Armenian Aggression 
# Cirmes Against Humanity
# War Crimes ","arm",-1
"508",2020-10-02,"AzerbaijanMFA","28 years passed since the #occupation  of # Khojavend district of # Azerbaijan by the armed forces of # Armenia.

 All the occupied lands of  Azerbaijan, including  Khojavend will be liberated! 

# Stop Armenian Occupation
# Stop Armenian Aggression 
# Justicefor Azerbaijan ","aze",0
"509",2020-10-01,"AzerbaijanMFA"," Minister of  Foreign  Affairs of the  Republic of # Azerbaijan  had a telephone conversation with  the  Minister of  Foreign  Affairs and  International  Cooperation of # Italy.

","aze",0
"510",2020-10-01,"AzerbaijanMFA","# Armenia organizes visits of #journalists to the area of military operations, hence endangering the lives of foreign journalists and grossly violating international #humanitarianlaw.

    
 Read more","arm",0
"511",2020-10-01,"AzerbaijanMFA"," Local and international #reporters are under attack by the  Armed  Forces of # Armenia.

 No respect for #international Law at all
# Journalist safety in conflict zones 

     

 on 29.09.2020 in # Tartar's # Gapanly village ","arm",-1
"512",2020-10-01,"AzerbaijanMFA"," There are numerous facts on the use of #terrorist groups and mercenaries in military operations during the occupation of the # Nagorno Karabakh and surrounding regions of # Azerbaijan by # Armenia.

 Read more: ","aze",0
"513",2020-10-01,"AzerbaijanMFA"," Video showing residential area along the frontline, shelled with the use of artillery of different calibers by  Armenian armed forces.

# Armenia openly ; purposefully #targets the #civilian population and civilian objects of !

    ","arm",-1
"514",2020-09-30,"AzerbaijanMFA","# Armenia involved #terrorists ; mercenaries from foreign countries, especially from the # Middle East, during the occupation of # Nagorno Karabakh ; surrounding regions of # Azerbaijan, as well as in the following acts of #aggression against our country.

 More: ","arm",1
"515",2020-09-30,"AzerbaijanMFA"," On  September 30, 2020, the  Minister of  Foreign  Affairs of the  Republic of  Azerbaijan  Jeyhun  Bayramov had a telephone conversation with the  Minister of  Foreign  Affairs of the  Russian  Federation  Sergey  Lavrov.

","aze",0
"516",2020-09-30,"AzerbaijanMFA"," Today the  Minister of  Foreign  Affairs of the  Republic of # Azerbaijan  Jeyhun  Bayramov met with the  Minister of  Foreign  Affairs of the  Kingdom of # Sweden  Ann  Linde in a video-conference format.

","aze",0
"517",2020-09-30,"AzerbaijanMFA"," New civilian casualties reported from # Tartar city today.  Shelling and targeting civilians by  Armenian armed forces continue. 

# Stop Armenian Agression
# Stop War Crimes

    ","arm",-1
"518",2020-09-30,"AzerbaijanMFA"," The statements made by the  Foreign  Ministry of  Armenia about  Turkey's participation in the recent tensions in the region are false and provocative.

","arm",-1
"519",2020-09-30,"AzerbaijanMFA"," Armed  Forces of the  Republic of # Azerbaijan fully and strictly observe the international #humanitarianlaw, and do not target in any form the civilian population and civilian objects.     

","aze",-2
"520",2020-09-30,"AzerbaijanMFA","# Azerbaijan reiterates that the military occupation of the territory of  does not represent a solution ; will never produce a political outcome desired by # Armenia.

 Statement by the  Delegation of the  Republic of  Azerbaijan at the  Special  Meeting of the   Permanent  Council: ","aze",0
"521",2020-09-29,"AzerbaijanMFA"," As part of #occupation policy of # Armenia this #aggressor state resorted again to #violence ; #terrorism against  civilians.

 We strongly condemn murder of 2 innocent schoolchildren by armed forces of  Armenia ; demand to stop #warcrimes against  civilians.

# Stop Aggression ","arm",-3
"522",2020-09-29,"AzerbaijanMFA"," As a result of artillery fire of  Armenian armed forces on 27  September the family of 5 persons died in # Naftalan district of # Azerbaijan. # Armenia indiscriminately targets civilians.  Aggressor  Armenia bears full responsibility for war crimes committed against  Azerbaijanis. ","arm",-3
"523",2020-09-29,"AzerbaijanMFA","# O I C  General  Secretariat is following with deep concern the aggression by  Republic of # Armenian forces against the  Republic of # Azerbaijans forces in several locations on the territory of the  Republic of # Azerbaijan, violating the ceasefire ; leaving behind civilian casualties. ","arm",-2
"524",2020-09-29,"AzerbaijanMFA"," Remaining faithful to its customs,  Armenia doesnt give up on turning the  European  Court into a tool in its political games and using this exclusively legal ground for its dirty political purposes.

","arm",1
"525",2020-09-29,"AzerbaijanMFA"," On  September 28, 2020,  Foreign  Minister  had a telephone conversation with   Parliamentary  Under- Secretary of  State,  Minister for  European  Neighborhood and the  Americas of the # United Kingdom.

",NA,NA
"526",2020-09-29,"AzerbaijanMFA"," With its illegal grab of # Azerbaijans land, # Armenia is the root cause of instability in the region.  Instead of resorting to false narratives to distort history, it should respect # U N and # O S C E  Resolutions and put an end to its illegal occupation.","aze",0
"527",2020-09-28,"AzerbaijanMFA"," Foreign  Minister  received a copy of the credentials of the newly appointed  Ambassador of the  Islamic  Republic of # Pakistan to the  Republic of # Azerbaijan 

","aze",0
"528",2020-09-28,"AzerbaijanMFA"," Enemy units, which suffered heavy losses as a result of accurate artillery fire, were forced to withdraw from their firing positions.

 L O N G  L I V E  T H E  P O W E R F U L  A Z E R B A I J A N I  A R M Y !!! 

",NA,NA
"529",2020-09-28,"AzerbaijanMFA"," Units of the # Azerbaijan # Army , moving from the high grounds and advantageous positions liberated from the  Armenian armed forces, continue the counter-attack to consolidate the achieved success.

","aze",1
"530",2020-09-28,"AzerbaijanMFA"," The use of #terrorist means against civilians and once again gross #violation of international #humanitarianlaw by shelling civilians in the city of # Tartar has been demonstrated by # Armenia.

","arm",-1
"531",2020-09-28,"AzerbaijanMFA","# Armenia is targeting innocent # Azerbaijani civilians. # Stand With Azerbaijan # Stand With Justice # Azerbaijan # Karabakhis Azerbaijan  ","arm",0
"532",2020-09-28,"AzerbaijanMFA"," On  September 27, 2020,  Foreign  Minister  had a telephone conversation with  Foreign  Minister of # Estonia 

",NA,NA
"533",2020-09-28,"AzerbaijanMFA"," On  September 27, 2020,  Foreign  Minister  had a telephone conversation with the  Foreign  Minister of the  Islamic  Republic of # Iran  Mohammad 

",NA,NA
"534",2020-09-28,"AzerbaijanMFA"," Armenia, purposefully violating the norms ; principles of international law, in particular international humanitarian law ; the  Geneva  Conventions of 1949, is deliberately targeting the civilian population population ; infrastructure of  Azerbaijan.

","arm",0
"535",2020-09-27,"AzerbaijanMFA"," A telephone conversation took place between the  Minister of  Foreign  Affairs of the  Republic of # Azerbaijan  and the # E U  High  Representative for  Foreign  Affairs and  Security  Policy 

","aze",0
"536",2020-09-27,"AzerbaijanMFA"," A telephone conversation took place between  the  Minister of  Foreign  Affairs of the  Republic of # Azerbaijan and  the # E U  Special  Representative for the # South Caucasus.

","aze",0
"537",2020-09-27,"AzerbaijanMFA"," The telephone conversation took place between  Foreign  Minister  Jeyhun  Bayramov and  Sergey  Lavrov, the  Minister of  Foreign  Affairs of the  Russian  Federation.

",NA,NA
"538",2020-09-27,"AzerbaijanMFA"," The new act of #aggression by # Armenia against # Azerbaijan is the continuation of the latest provocations of the  Armenian side, as well as the provocative statements and activities of   Armenian leadership.

","arm",1
